243111
   5.5945938e+05   7.1370719e+06   4.3676074e+02
   5.5903750e+05   7.1370719e+06   4.5080988e+02
   5.5945938e+05   7.1374750e+06   4.4911377e+02
   5.6072500e+05   7.1314281e+06   4.4031378e+02
   5.6030313e+05   7.1310250e+06   4.2618790e+02
   5.5988125e+05   7.1354594e+06   4.4953391e+02
   5.6030313e+05   7.1358625e+06   4.5255676e+02
   5.6030313e+05   7.1354594e+06   4.4785059e+02
   5.5777189e+05   7.1290094e+06   4.1100516e+02
   5.5735002e+05   7.1290094e+06   4.2271222e+02
   5.5945946e+05   7.1286064e+06   4.3284335e+02
   5.5903662e+05   7.1282014e+06   4.2486282e+02
   5.5481875e+05   7.1346531e+06   4.5966754e+02
   5.5524063e+05   7.1350563e+06   4.6106049e+02
   5.5524063e+05   7.1346531e+06   4.5999670e+02
   5.5102095e+05   7.1402976e+06   4.7399481e+02
   5.6199064e+05   7.1298156e+06   4.1068277e+02
   5.6156873e+05   7.1298156e+06   4.1100964e+02
   5.6199066e+05   7.1302188e+06   4.1100000e+02
   5.5988203e+05   7.1402984e+06   4.2599008e+02
   5.6030401e+05   7.1402986e+06   4.3578842e+02
   5.5861563e+05   7.1378781e+06   4.4590646e+02
   5.5903750e+05   7.1378781e+06   4.2769022e+02
   5.5861563e+05   7.1374750e+06   4.5303314e+02
   5.6367986e+05   7.1362665e+06   4.1099994e+02
   5.6367991e+05   7.1358634e+06   4.1099991e+02
   5.5861571e+05   7.1286064e+06   4.2593109e+02
   5.5861564e+05   7.1290094e+06   4.1851483e+02
   5.5903751e+05   7.1290094e+06   4.2287424e+02
   5.5945938e+05   7.1334438e+06   4.4935611e+02
   5.5945938e+05   7.1330406e+06   4.5280219e+02
   5.5903750e+05   7.1330406e+06   4.4795898e+02
   5.5861563e+05   7.1330406e+06   4.3888144e+02
   5.5819375e+05   7.1330406e+06   4.3145047e+02
   5.5861563e+05   7.1334438e+06   4.5284259e+02
   5.5945938e+05   7.1354594e+06   4.4897110e+02
   5.5903750e+05   7.1354594e+06   4.4719391e+02
   5.5945938e+05   7.1358625e+06   4.4525809e+02
   5.5650710e+05   7.1402985e+06   4.5346664e+02
   5.5608429e+05   7.1398936e+06   4.3613327e+02
   5.5608513e+05   7.1402983e+06   4.3878329e+02
   5.5777188e+05   7.1370719e+06   4.4725229e+02
   5.5819375e+05   7.1370719e+06   4.4870963e+02
   5.5777188e+05   7.1366688e+06   4.5931281e+02
   5.6283427e+05   7.1398936e+06   4.5361282e+02
